id;type;name;level;tradable;rarity;gender;mob_id;mob_name;mobs_in_loop;mob_loop_time;time_till_item;approx_sell
63;Back;Tootie's Blowfish Baby Backpack;1;Not Tradable;Common;Any;3288;Tootie;1;0 days 00:03:03.600000;0 days 00:09:10.800000;16530
229;Weapon;Mushroom Blaster;19;Tradable;Uncommon;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:09:08.120717;16440
140;Weapon;Blueberry Club;19;Tradable;Uncommon;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:09:08.120717;16440
457;Weapon;Dagger Illuminator;19;Tradable;Uncommon;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:09:08.120717;16440
35;Shoes;Gator Sneakers;19;Tradable;Uncommon;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:09:08.120717;16440
7;Shirts;Fox Tribal Shirt;19;Tradable;Uncommon;Any;389;Freakish Frog;26;0 days 00:02:37.700908;0 days 00:09:08.120717;16440
22;Glass;Dexter Glasses;17;Tradable;Uncommon;Any;167;Boardwalk Bully;21;0 days 00:02:05.253581;0 days 00:08:54.285339;16020
308;Weapon;Vacuum Laser;17;Tradable;Uncommon;Any;167;Boardwalk Bully;21;0 days 00:02:05.253581;0 days 00:08:54.285339;16020
170;Weapon;Beamer;17;Tradable;Uncommon;Any;167;Boardwalk Bully;21;0 days 00:02:05.253581;0 days 00:08:54.285339;16020
386;Shirts;Motorcycle Jacket;17;Tradable;Uncommon;Any;167;Boardwalk Bully;21;0 days 00:02:05.253581;0 days 00:08:54.285339;16020
358;Shoes;Watchdog Boots;17;Tradable;Uncommon;Any;167;Boardwalk Bully;21;0 days 00:02:05.253581;0 days 00:08:54.285339;16020
59;Shoes;Vivid Kicks (Boys);18;Tradable;Uncommon;Boys Only;380;Cavern Wolf;25;0 days 00:02:27.644093;0 days 00:08:52.903432;15990
293;Shoes;Tulip Bootie (Girls);16;Tradable;Uncommon;Girls Only;369;Spider Toad;39;0 days 00:03:45.594966;0 days 00:08:49.267469;15870
35;Pants;Kickflip Shorts;15;Tradable;Rare;Any;163;Creepy Clawdad;40;0 days 00:02:24.450944;0 days 00:08:49.008072;15870
355;Weapon;Urban Recon Rifle;15;Tradable;Rare;Any;163;Creepy Clawdad;40;0 days 00:02:24.450944;0 days 00:08:49.008072;15870
249;Weapon;Subsonic Drill;9;Tradable;Uncommon;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:08:48.314351;15840
21;Glass;Hypno Glasses;9;Tradable;Uncommon;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:08:48.314351;15840
381;Shirts;Gamma Blacklight Shirt;9;Tradable;Uncommon;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:08:48.314351;15840
547;Weapon;Sister T.H.U.M.P.E.R.;9;Tradable;Uncommon;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:08:48.314351;15840
489;Weapon;Sensational Titan Machine;9;Tradable;Uncommon;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:08:48.314351;15840
395;Weapon;Bambazooka;9;Tradable;Uncommon;Any;306;Scrap Scrapper;17;0 days 00:01:24.445766;0 days 00:08:48.314351;15840
298;Weapon;Red Ripper;20;Tradable;Uncommon;Any;189;Spawn Simian;17;0 days 00:01:40;0 days 00:08:41.354688;15630
582;Weapon;Space Chameleon;20;Tradable;Uncommon;Any;189;Spawn Simian;17;0 days 00:01:40;0 days 00:08:41.354688;15630
166;Weapon;Silver Mace;20;Tradable;Uncommon;Any;189;Spawn Simian;17;0 days 00:01:40;0 days 00:08:41.354688;15630
76;Shirts;Cowpoke Shirt;20;Tradable;Uncommon;Any;189;Spawn Simian;17;0 days 00:01:40;0 days 00:08:41.354688;15630
2;Pants;Fox Tribal Leggings;20;Tradable;Uncommon;Any;189;Spawn Simian;17;0 days 00:01:40;0 days 00:08:41.354688;15630
292;Shoes;Sprite Bootie (Girls);13;Tradable;Uncommon;Girls Only;1724;Fire Hydra;22;0 days 00:02:07.336540;0 days 00:08:39.554363;15600
48;Shirts;Nosegrind Shirt;16;Tradable;Rare;Any;156;Shady Streetlight;33;0 days 00:01:56.215393;0 days 00:08:33.228196;15390
356;Weapon;Spitwad Sniper Rifle;16;Tradable;Rare;Any;156;Shady Streetlight;33;0 days 00:01:56.215393;0 days 00:08:33.228196;15390
1;Hat;Deer Headdress;13;Tradable;Uncommon;Any;334;Vile Cabinet;18;0 days 00:01:43.248523;0 days 00:08:29.959910;15300
397;Weapon;Boombazooka;13;Tradable;Uncommon;Any;334;Vile Cabinet;18;0 days 00:01:43.248523;0 days 00:08:29.959910;15300
94;Hat;Pharaoh Headpiece;13;Tradable;Uncommon;Any;334;Vile Cabinet;18;0 days 00:01:43.248523;0 days 00:08:29.959910;15300
364;Shoes;Delta Blacklight Shoes;13;Tradable;Uncommon;Any;334;Vile Cabinet;18;0 days 00:01:43.248523;0 days 00:08:29.959910;15300
220;Weapon;Lime Pop Gun;13;Tradable;Uncommon;Any;334;Vile Cabinet;18;0 days 00:01:43.248523;0 days 00:08:29.959910;15300
148;Weapon;Gemstone Hammer;10;Tradable;Uncommon;Any;1465;Extremospawn;14;0 days 00:01:17.773785;0 days 00:08:06.572730;14610
69;Weapon;Optical Greatsword;10;Tradable;Uncommon;Any;1465;Extremospawn;14;0 days 00:01:17.773785;0 days 00:08:06.572730;14610
477;Weapon;Spark Gun Extra;10;Tradable;Uncommon;Any;1465;Extremospawn;14;0 days 00:01:17.773785;0 days 00:08:06.572730;14610
265;Weapon;V-Charger Special;10;Tradable;Uncommon;Any;1465;Extremospawn;14;0 days 00:01:17.773785;0 days 00:08:06.572730;14610
363;Shoes;Gamma Blacklight Shoes;10;Tradable;Uncommon;Any;1465;Extremospawn;14;0 days 00:01:17.773785;0 days 00:08:06.572730;14610
49;Shoes;Carpenter Loafers (Boys);14;Tradable;Uncommon;Boys Only;356;Bladed Mantis;30;0 days 00:02:39.704747;0 days 00:08:03.461527;14490
48;Shoes;Journeyman Loafers (Boys);11;Tradable;Uncommon;Boys Only;127;Ventilator;10;0 days 00:01:10;0 days 00:07:57.750478;14340
353;Weapon;Subterranean Recon Rifle;11;Tradable;Rare;Any;127;Ventilator;10;0 days 00:01:10;0 days 00:07:57.750478;14340
309;Shirts;Mint Tunic (Girls);9;Tradable;Uncommon;Girls Only;304;Jock-O-Lantern;27;0 days 00:01:41.586473;0 days 00:07:56.663254;14310
382;Shirts;Delta Blacklight Shirt;12;Tradable;Uncommon;Any;136;Ramcycle;13;0 days 00:01:10;0 days 00:07:49.219219;14070
591;Weapon;Fractal Vector Gun;12;Tradable;Uncommon;Any;136;Ramcycle;13;0 days 00:01:10;0 days 00:07:49.219219;14070
350;Pants;Sentinel Pants;12;Tradable;Uncommon;Any;136;Ramcycle;13;0 days 00:01:10;0 days 00:07:49.219219;14070
70;Weapon;Fluorescent Greatsword;12;Tradable;Uncommon;Any;136;Ramcycle;13;0 days 00:01:10;0 days 00:07:49.219219;14070
266;Weapon;V-Charger Super Special;12;Tradable;Uncommon;Any;136;Ramcycle;13;0 days 00:01:10;0 days 00:07:49.219219;14070
46;Pants;Carpenter Pants (Boys);16;Tradable;Uncommon;Boys Only;349;Asphalt Freak;23;0 days 00:02:20.437901;0 days 00:07:19.307747;13170
380;Weapon;Mecha Pulse Cannon;18;Tradable;Uncommon;Any;380;Cavern Wolf;25;0 days 00:02:27.644093;0 days 00:07:06.322746;12780
1;Pants;Deer Tribal Leggings;18;Tradable;Uncommon;Any;380;Cavern Wolf;25;0 days 00:02:27.644093;0 days 00:07:06.322746;12780
12;Shirts;Diver Shirt;18;Tradable;Uncommon;Any;380;Cavern Wolf;25;0 days 00:02:27.644093;0 days 00:07:06.322746;12780
181;Weapon;Bean Cannon;18;Tradable;Uncommon;Any;380;Cavern Wolf;25;0 days 00:02:27.644093;0 days 00:07:06.322746;12780
247;Shoes;Pink Lady Hightops (Girls);18;Tradable;Uncommon;Girls Only;365;Squish Scaler;29;0 days 00:02:15.639326;0 days 00:07:04.297192;12720
268;Weapon;V-Charger Ultimate;16;Tradable;Uncommon;Any;369;Spider Toad;39;0 days 00:03:45.594966;0 days 00:07:03.413975;12690
291;Weapon;Executive Planecaster;16;Tradable;Rare;Any;369;Spider Toad;39;0 days 00:03:45.594966;0 days 00:07:03.413975;12690
179;Weapon;Maxed Null Void Pistol;16;Tradable;Uncommon;Any;369;Spider Toad;39;0 days 00:03:45.594966;0 days 00:07:03.413975;12690
30;Weapon;Spider Egg;16;Tradable;Uncommon;Any;369;Spider Toad;39;0 days 00:03:45.594966;0 days 00:07:03.413975;12690
593;Weapon;Null Vector Gun;16;Tradable;Uncommon;Any;369;Spider Toad;39;0 days 00:03:45.594966;0 days 00:07:03.413975;12690
122;Weapon;Notched Falchion;17;Tradable;Uncommon;Any;182;Breaker Bear;43;0 days 00:02:42.846443;0 days 00:06:56.785531;12510
17;Back;Echo Echo Sonic Pack;17;Tradable;Uncommon;Any;182;Breaker Bear;43;0 days 00:02:42.846443;0 days 00:06:56.785531;12510
450;Weapon;Blunder Buster;17;Tradable;Uncommon;Any;182;Breaker Bear;43;0 days 00:02:42.846443;0 days 00:06:56.785531;12510
186;Weapon;Blue Wing Laser;17;Tradable;Uncommon;Any;182;Breaker Bear;43;0 days 00:02:42.846443;0 days 00:06:56.785531;12510
6;Shirts;Deer Tribal Shirt;17;Tradable;Uncommon;Any;182;Breaker Bear;43;0 days 00:02:42.846443;0 days 00:06:56.785531;12510
10;Hat;Gatsby Cap;17;Tradable;Uncommon;Any;182;Breaker Bear;43;0 days 00:02:42.846443;0 days 00:06:56.785531;12510
45;Weapon;Robotic Claw;13;Tradable;Uncommon;Any;1724;Fire Hydra;22;0 days 00:02:07.336540;0 days 00:06:55.643490;12480
549;Weapon;Mommy T.H.U.M.P.E.R.;13;Tradable;Uncommon;Any;1724;Fire Hydra;22;0 days 00:02:07.336540;0 days 00:06:55.643490;12480
42;Hat;Wooden Hat;13;Tradable;Uncommon;Any;1724;Fire Hydra;22;0 days 00:02:07.336540;0 days 00:06:55.643490;12480
343;Weapon;Celebrity Rifle;13;Tradable;Uncommon;Any;1724;Fire Hydra;22;0 days 00:02:07.336540;0 days 00:06:55.643490;12480
508;Weapon;Sooper Light Gatling Gum;11;Tradable;Uncommon;Any;324;Gear Goon;12;0 days 00:01:11.314018;0 days 00:06:51.838864;12360
366;Pants;Delta Blacklight Pants;11;Tradable;Uncommon;Any;324;Gear Goon;12;0 days 00:01:11.314018;0 days 00:06:51.838864;12360
342;Weapon;Socialite Rifle;11;Tradable;Uncommon;Any;324;Gear Goon;12;0 days 00:01:11.314018;0 days 00:06:51.838864;12360
216;Weapon;Green Thumbgun;11;Tradable;Uncommon;Any;324;Gear Goon;12;0 days 00:01:11.314018;0 days 00:06:51.838864;12360
4;Glass;Bat Sunglasses;9;Tradable;Uncommon;Any;304;Jock-O-Lantern;27;0 days 00:01:41.586473;0 days 00:06:48.568504;12270
341;Weapon;VIP Rifle;9;Tradable;Uncommon;Any;304;Jock-O-Lantern;27;0 days 00:01:41.586473;0 days 00:06:48.568504;12270
218;Weapon;Lemon Pop Gun;9;Tradable;Uncommon;Any;304;Jock-O-Lantern;27;0 days 00:01:41.586473;0 days 00:06:48.568504;12270
463;Weapon;Fuzzy's Meat Gun;9;Tradable;Uncommon;Any;304;Jock-O-Lantern;27;0 days 00:01:41.586473;0 days 00:06:48.568504;12270
507;Weapon;Sooper Fast Gatling Gum;9;Tradable;Uncommon;Any;304;Jock-O-Lantern;27;0 days 00:01:41.586473;0 days 00:06:48.568504;12270
34;Glass;Korean Mask;9;Tradable;Uncommon;Any;304;Jock-O-Lantern;27;0 days 00:01:41.586473;0 days 00:06:48.568504;12270
147;Weapon;Geode Hammer;8;Tradable;Uncommon;Any;107;Crash Loader;48;0 days 00:03:31.786894;0 days 00:06:45.610126;12180
365;Pants;Gamma Blacklight Pants;8;Tradable;Uncommon;Any;107;Crash Loader;48;0 days 00:03:31.786894;0 days 00:06:45.610126;12180
264;Weapon;V-Charger;8;Tradable;Uncommon;Any;107;Crash Loader;48;0 days 00:03:31.786894;0 days 00:06:45.610126;12180
68;Weapon;Indigo Greatsword;8;Tradable;Uncommon;Any;107;Crash Loader;48;0 days 00:03:31.786894;0 days 00:06:45.610126;12180
476;Weapon;Spark Gun;8;Tradable;Uncommon;Any;107;Crash Loader;48;0 days 00:03:31.786894;0 days 00:06:45.610126;12180
87;Hat;Scurvy Day Helmet;13;Tradable;Common;Any;333;Dynamite Mouse;57;0 days 00:05:10.588241;0 days 00:06:42.024750;12060
36;Hat;Sombrero;13;Tradable;Common;Any;333;Dynamite Mouse;57;0 days 00:05:10.588241;0 days 00:06:42.024750;12060
28;Glass;Mayor's Monocle;13;Tradable;Common;Any;333;Dynamite Mouse;57;0 days 00:05:10.588241;0 days 00:06:42.024750;12060
7;Pants;Diver Pants;17;Tradable;Uncommon;Any;170;Boardwalk Brawler;23;0 days 00:01:42.255846;0 days 00:06:39.836734;12000
228;Weapon;Toadstool Blaster;17;Tradable;Uncommon;Any;170;Boardwalk Brawler;23;0 days 00:01:42.255846;0 days 00:06:39.836734;12000
139;Weapon;Cranberry Club;17;Tradable;Uncommon;Any;170;Boardwalk Brawler;23;0 days 00:01:42.255846;0 days 00:06:39.836734;12000
75;Shirts;Pardner Shirt;17;Tradable;Uncommon;Any;170;Boardwalk Brawler;23;0 days 00:01:42.255846;0 days 00:06:39.836734;12000
456;Weapon;Illuminator;17;Tradable;Uncommon;Any;170;Boardwalk Brawler;23;0 days 00:01:42.255846;0 days 00:06:39.836734;12000
285;Pants;Sprinkle Shorts (Girls);8;Tradable;Uncommon;Girls Only;297;Bloodsucker;37;0 days 00:02:40.344710;0 days 00:06:35.983262;11880
47;Shoes;Utility Loafers (Boys);8;Tradable;Uncommon;Boys Only;297;Bloodsucker;37;0 days 00:02:40.344710;0 days 00:06:35.983262;11880
74;Weapon;Fountain Pen Sword;8;Tradable;Uncommon;Any;297;Bloodsucker;37;0 days 00:02:40.344710;0 days 00:06:35.983262;11880
175;Weapon;Null Void Pistol;8;Tradable;Uncommon;Any;297;Bloodsucker;37;0 days 00:02:40.344710;0 days 00:06:35.983262;11880
399;Weapon;Stink Ray;8;Tradable;Uncommon;Any;297;Bloodsucker;37;0 days 00:02:40.344710;0 days 00:06:35.983262;11880
589;Weapon;Vector Gun;8;Tradable;Uncommon;Any;297;Bloodsucker;37;0 days 00:02:40.344710;0 days 00:06:35.983262;11880
291;Shoes;Fairy Bootie (Girls);10;Tradable;Uncommon;Girls Only;122;Scribble Spawn;39;0 days 00:02:20.012603;0 days 00:06:34.179624;11820
17;Hat;Buckaroo Hat;21;Tradable;Common;Any;401;Demolition Bear;23;0 days 00:02:37.311692;0 days 00:06:33.672904;11820
35;Glass;Ski Goggles;21;Tradable;Common;Any;401;Demolition Bear;23;0 days 00:02:37.311692;0 days 00:06:33.672904;11820
6;Pants;Wetsuit Pants;14;Tradable;Uncommon;Any;356;Bladed Mantis;30;0 days 00:02:39.704747;0 days 00:06:26.769222;11610
77;Weapon;Sans Serif Sword;14;Tradable;Uncommon;Any;356;Bladed Mantis;30;0 days 00:02:39.704747;0 days 00:06:26.769222;11610
402;Weapon;Stink Ray Collector's Edition;14;Tradable;Uncommon;Any;356;Bladed Mantis;30;0 days 00:02:39.704747;0 days 00:06:26.769222;11610
592;Weapon;Abstract Vector Gun;14;Tradable;Uncommon;Any;356;Bladed Mantis;30;0 days 00:02:39.704747;0 days 00:06:26.769222;11610
44;Pants;Engineer Pants (Boys);7;Tradable;Uncommon;Boys Only;289;Barrel Basher;46;0 days 00:03:12.017431;0 days 00:06:23.396891;11490
187;Weapon;Red Wing Laser;19;Tradable;Uncommon;Any;193;Creeper King;45;0 days 00:03:07.563237;0 days 00:06:22.644677;11490
451;Weapon;Blunder Blaster;19;Tradable;Uncommon;Any;193;Creeper King;45;0 days 00:03:07.563237;0 days 00:06:22.644677;11490
123;Weapon;Ragged Falchion;19;Tradable;Uncommon;Any;193;Creeper King;45;0 days 00:03:07.563237;0 days 00:06:22.644677;11490
368;Shoes;Motorcycle Boots;19;Tradable;Uncommon;Any;193;Creeper King;45;0 days 00:03:07.563237;0 days 00:06:22.644677;11490
68;Pants;Pardner Pants;19;Tradable;Uncommon;Any;193;Creeper King;45;0 days 00:03:07.563237;0 days 00:06:22.644677;11490
58;Shirts;Carpenter Buckle Tab Jacket (Boys);15;Tradable;Uncommon;Boys Only;146;Heavy Hunter;19;0 days 00:01:40;0 days 00:06:15.375375;11250
309;Weapon;Atmospheric Laser;19;Tradable;Uncommon;Any;178;Riot Rogue;39;0 days 00:03:17.791063;0 days 00:06:11.229472;11130
376;Shirts;Watchdog Shirt;19;Tradable;Uncommon;Any;178;Riot Rogue;39;0 days 00:03:17.791063;0 days 00:06:11.229472;11130
233;Shoes;Deep Sea Sandals;19;Tradable;Uncommon;Any;178;Riot Rogue;39;0 days 00:03:17.791063;0 days 00:06:11.229472;11130
171;Weapon;Beamer Pro;19;Tradable;Uncommon;Any;178;Riot Rogue;39;0 days 00:03:17.791063;0 days 00:06:11.229472;11130
398;Shirts;Tundra Shirt;7;Tradable;Rare;Any;96;Creepy Spawn;31;0 days 00:01:17.968204;0 days 00:06:05.841800;10980
315;Weapon;Eightball Fireball Cannon;7;Tradable;Rare;Any;96;Creepy Spawn;31;0 days 00:01:17.968204;0 days 00:06:05.841800;10980
37;Glass;Snowboard Goggles;25;Tradable;Common;Any;416;Brackish Beast;22;0 days 00:03:04.489332;0 days 00:06:01.318708;10830
548;Weapon;Brother T.H.U.M.P.E.R.;11;Tradable;Uncommon;Any;127;Ventilator;10;0 days 00:01:10;0 days 00:05:58.312858;10740
396;Weapon;Kablambazooka;11;Tradable;Uncommon;Any;127;Ventilator;10;0 days 00:01:10;0 days 00:05:58.312858;10740
219;Weapon;Grape Pop Gun;11;Tradable;Uncommon;Any;127;Ventilator;10;0 days 00:01:10;0 days 00:05:58.312858;10740
28;Hat;Sailor Cap;29;Tradable;Common;Any;2048;Lizard Queen;50;0 days 00:03:20.831222;0 days 00:05:54.762802;10650
46;Back;Uniscorn Cape;29;Tradable;Common;Any;2048;Lizard Queen;50;0 days 00:03:20.831222;0 days 00:05:54.762802;10650
70;Hat;Johnny Hair;29;Tradable;Common;Any;2048;Lizard Queen;50;0 days 00:03:20.831222;0 days 00:05:54.762802;10650
423;Weapon;Cockpit Gun;18;Tradable;Uncommon;Any;184;Alpha Arachnid;51;0 days 00:03:12.611029;0 days 00:05:47.603065;10440
352;Pants;Watchdog Pants;18;Tradable;Uncommon;Any;184;Alpha Arachnid;51;0 days 00:03:12.611029;0 days 00:05:47.603065;10440
66;Shoes;Pardner Boots;18;Tradable;Uncommon;Any;184;Alpha Arachnid;51;0 days 00:03:12.611029;0 days 00:05:47.603065;10440
223;Weapon;Sabre Cannon;18;Tradable;Uncommon;Any;184;Alpha Arachnid;51;0 days 00:03:12.611029;0 days 00:05:47.603065;10440
12;Weapon;Egg Bomb;18;Tradable;Uncommon;Any;184;Alpha Arachnid;51;0 days 00:03:12.611029;0 days 00:05:47.603065;10440
370;Pants;Motorcycle Pants;18;Tradable;Uncommon;Any;365;Squish Scaler;29;0 days 00:02:15.639326;0 days 00:05:39.437754;10170
165;Weapon;Copper Mace;18;Tradable;Uncommon;Any;365;Squish Scaler;29;0 days 00:02:15.639326;0 days 00:05:39.437754;10170
581;Weapon;Space Salamander;18;Tradable;Uncommon;Any;365;Squish Scaler;29;0 days 00:02:15.639326;0 days 00:05:39.437754;10170
297;Weapon;Ripper;18;Tradable;Uncommon;Any;365;Squish Scaler;29;0 days 00:02:15.639326;0 days 00:05:39.437754;10170
345;Weapon;S.C.A.M.P.P.;12;Tradable;Rare;Any;134;Motorilla;30;0 days 00:01:10;0 days 00:05:39.048726;10170
127;Shirts;Atomic Shirt;12;Tradable;Rare;Any;134;Motorilla;30;0 days 00:01:10;0 days 00:05:39.048726;10170
16;Vehicle;Big Chill Glider;18;Not Tradable;Rare;Any;3530;Vendor: Ben 10 Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
1260;Chest;Pumpkin CRATE;0;Tradable;Any;Any;3267;Vendor: Dracula;0;0 days 00:00:00;0 days 00:05:33.333333;9990
40;Vehicle;Generator Rex Glider ;18;Not Tradable;Rare;Any;3531;Vendor: Generator Rex Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
489;Pants;Ultimate Swampfire Pants;20;Not Tradable;Rare;Any;3384;Vendor: Apogee;0;0 days 00:00:00;0 days 00:05:33.333333;9990
21;Vehicle;Generator Rex Hovercar;18;Not Tradable;Rare;Any;3531;Vendor: Generator Rex Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
37;Vehicle;Ultimate Big Chill Glider;22;Not Tradable;Rare;Any;3530;Vendor: Ben 10 Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
22;Vehicle;Kevin Levin Hovercar;22;Not Tradable;Rare;Any;3530;Vendor: Ben 10 Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
56;Vehicle;Dynamo Blue Hovercar ;18;Not Tradable;Rare;Any;3532;Vendor: PPG Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
57;Vehicle;Dynamo Green Hovercar ;18;Not Tradable;Rare;Any;3532;Vendor: PPG Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
58;Vehicle;Dynamo Red Hovercar ;18;Not Tradable;Rare;Any;3532;Vendor: PPG Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
63;Vehicle;Morbucks Golden Hovercar ;22;Not Tradable;Uncommon;Any;3532;Vendor: PPG Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
41;Vehicle;Monkey Minion Glider;22;Not Tradable;Uncommon;Any;3532;Vendor: PPG Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
496;Shoes;Ultimate Swampfire Boots;20;Not Tradable;Rare;Any;3384;Vendor: Apogee;0;0 days 00:00:00;0 days 00:05:33.333333;9990
61;Vehicle;Mechomorph Hovercar ;26;Not Tradable;Rare;Any;3530;Vendor: Ben 10 Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
60;Vehicle;Mandark Hovercar;18;Not Tradable;Rare;Any;3533;Vendor: DexLabs Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
42;Vehicle;Underworld Glider ;22;Not Tradable;Ultra Rare;Any;3534;Vendor: Dexbot Q-945;0;0 days 00:00:00;0 days 00:05:33.333333;9990
54;Vehicle;Cardboard Hovercar;18;Not Tradable;Ultra Rare;Any;3534;Vendor: Dexbot Q-945;0;0 days 00:00:00;0 days 00:05:33.333333;9990
74;Vehicle;Sym-Bionic Hovercar;22;Not Tradable;Ultra Rare;Any;3562;Vendor: Sym-Bionic Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
27;Vehicle;Megas XLR Hovercar;26;Not Tradable;Ultra Rare;Any;3534;Vendor: Dexbot Q-945;0;0 days 00:00:00;0 days 00:05:33.333333;9990
62;Vehicle;Medieval Hovercar ;26;Not Tradable;Ultra Rare;Any;3534;Vendor: Dexbot Q-945;0;0 days 00:00:00;0 days 00:05:33.333333;9990
39;Vehicle;Aku Glider ;26;Not Tradable;Ultra Rare;Any;3534;Vendor: Dexbot Q-945;0;0 days 00:00:00;0 days 00:05:33.333333;9990
64;Vehicle;Steampunk Hovercar ;22;Not Tradable;Ultra Rare;Any;3534;Vendor: Dexbot Q-945;0;0 days 00:00:00;0 days 00:05:33.333333;9990
65;Vehicle;Underworld Hovercar ;22;Not Tradable;Ultra Rare;Any;3534;Vendor: Dexbot Q-945;0;0 days 00:00:00;0 days 00:05:33.333333;9990
59;Vehicle;Fosters Hovercar ;18;Not Tradable;Ultra Rare;Any;3534;Vendor: Dexbot Q-945;0;0 days 00:00:00;0 days 00:05:33.333333;9990
71;Vehicle;Corus Glider;18;Not Tradable;Rare;Any;3562;Vendor: Sym-Bionic Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
70;Vehicle;Marceline's Hovercar;22;Not Tradable;Ultra Rare;Any;3561;Vendor: Adventure Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
66;Vehicle;Ice King Bolt;18;Not Tradable;Rare;Any;3561;Vendor: Adventure Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
28;Vehicle;Mercenary Glider;18;Not Tradable;Ultra Rare;Any;3534;Vendor: Dexbot Q-945;0;0 days 00:00:00;0 days 00:05:33.333333;9990
55;Vehicle;Dexlabs Hovercar ;18;Not Tradable;Rare;Any;3533;Vendor: DexLabs Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
26;Vehicle;Racer D Hovercar;22;Not Tradable;Rare;Any;3533;Vendor: DexLabs Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
69;Vehicle;Royal Swan;22;Not Tradable;Ultra Rare;Any;3561;Vendor: Adventure Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
25;Vehicle;Mock 5 Hovercar;22;Not Tradable;Rare;Any;3533;Vendor: DexLabs Racer;0;0 days 00:00:00;0 days 00:05:33.333333;9990
36;Glass;Billy Nose;13;Tradable;Common;Any;1724;Fire Hydra;22;0 days 00:02:07.336540;0 days 00:05:32.514792;9990
41;Hat;Wizard Hat;13;Tradable;Common;Any;1724;Fire Hydra;22;0 days 00:02:07.336540;0 days 00:05:32.514792;9990
98;Hat;Diving Helmet;13;Tradable;Common;Any;1724;Fire Hydra;22;0 days 00:02:07.336540;0 days 00:05:32.514792;9990
4;Hat;Wolf Headdress;21;Tradable;Common;Any;190;Timber Creeper;41;0 days 00:05:07.832636;0 days 00:05:30.150832;9900
72;Weapon;Luminous Greatsword;16;Tradable;Uncommon;Any;349;Asphalt Freak;23;0 days 00:02:20.437901;0 days 00:05:29.480810;9870
365;Shoes;Omega Blacklight Shoes;16;Tradable;Uncommon;Any;349;Asphalt Freak;23;0 days 00:02:20.437901;0 days 00:05:29.480810;9870
403;Weapon;Stink Ray Ultimate Edition;16;Tradable;Uncommon;Any;349;Asphalt Freak;23;0 days 00:02:20.437901;0 days 00:05:29.480810;9870
176;Weapon;Custom Null Void Pistol;10;Tradable;Uncommon;Any;122;Scribble Spawn;39;0 days 00:02:20.012603;0 days 00:05:28.483020;9840
75;Weapon;Signature Sword;10;Tradable;Uncommon;Any;122;Scribble Spawn;39;0 days 00:02:20.012603;0 days 00:05:28.483020;9840
67;Weapon;Giant Turkey Leg;10;Tradable;Uncommon;Any;122;Scribble Spawn;39;0 days 00:02:20.012603;0 days 00:05:28.483020;9840
400;Weapon;Stink Ray Special Edition;10;Tradable;Uncommon;Any;122;Scribble Spawn;39;0 days 00:02:20.012603;0 days 00:05:28.483020;9840
590;Weapon;Dimensional Vector Gun;10;Tradable;Uncommon;Any;122;Scribble Spawn;39;0 days 00:02:20.012603;0 days 00:05:28.483020;9840
21;Hat;Felt Hat;13;Tradable;Common;Any;334;Vile Cabinet;18;0 days 00:01:43.248523;0 days 00:05:26.374342;9780
43;Hat;Electro Hat;13;Tradable;Common;Any;334;Vile Cabinet;18;0 days 00:01:43.248523;0 days 00:05:26.374342;9780
287;Pants;Buttercream Shorts (Girls);14;Tradable;Uncommon;Girls Only;161;Rabid Arachnid;34;0 days 00:02:30;0 days 00:05:21.750322;9660
119;Pants;Subatomic Pants;8;Tradable;Rare;Any;297;Bloodsucker;37;0 days 00:02:40.344710;0 days 00:05:16.786609;9510
